edge_id,source,target,direction,kind,verdict,confidence,reviewer,reviewed_at,reason_len,reason
ae-MIS-LANG-001->ATOM-LANG-INLINE-001::prop-1,MIS-LANG-001,ATOM-LANG-INLINE-001::prop-1,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:32,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-LANG-001->ATOM-LANG-INLINE-001::prop-2,MIS-LANG-001,ATOM-LANG-INLINE-001::prop-2,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:33,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-LANG-001->ATOM-LANG-INLINE-001::prop-3,MIS-LANG-001,ATOM-LANG-INLINE-001::prop-3,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:33,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-MEM-001->ATOM-MEM-MOVE-002::prop-1,MIS-MEM-001,ATOM-MEM-MOVE-002::prop-1,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:34,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-MEM-001->ATOM-MEM-MOVE-002::prop-2,MIS-MEM-001,ATOM-MEM-MOVE-002::prop-2,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:34,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-MEM-001->ATOM-MEM-MOVE-002::prop-3,MIS-MEM-001,ATOM-MEM-MOVE-002::prop-3,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:35,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-MEM-003->ATOM-MEM-MOVE-002::prop-1,MIS-MEM-003,ATOM-MEM-MOVE-002::prop-1,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:35,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-MEM-003->ATOM-MEM-MOVE-002::prop-2,MIS-MEM-003,ATOM-MEM-MOVE-002::prop-2,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:36,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-MEM-003->ATOM-MEM-MOVE-002::prop-3,MIS-MEM-003,ATOM-MEM-MOVE-002::prop-3,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:37,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-UB-001->ATOM-UB-GRAY-001::prop-1,MIS-UB-001,ATOM-UB-GRAY-001::prop-1,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:37,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-UB-001->ATOM-UB-GRAY-001::prop-2,MIS-UB-001,ATOM-UB-GRAY-001::prop-2,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:38,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-UB-004->ATOM-UB-GRAY-001::prop-1,MIS-UB-004,ATOM-UB-GRAY-001::prop-1,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:38,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-UB-004->ATOM-UB-GRAY-001::prop-2,MIS-UB-004,ATOM-UB-GRAY-001::prop-2,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:39,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-UB-008->ATOM-UB-GRAY-001::prop-1,MIS-UB-008,ATOM-UB-GRAY-001::prop-1,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:40,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-UB-008->ATOM-UB-GRAY-001::prop-2,MIS-UB-008,ATOM-UB-GRAY-001::prop-2,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:40,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-UB-014->ATOM-UB-GRAY-001::prop-1,MIS-UB-014,ATOM-UB-GRAY-001::prop-1,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:41,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-MIS-UB-014->ATOM-UB-GRAY-001::prop-2,MIS-UB-014,ATOM-UB-GRAY-001::prop-2,mis_to_prop,related_atom,modify,medium,LiaoRanran,2026-09-19T23:18:41,47,用户授权批量调整：AI预标注modify(证据较充分但偏保守)，用户授权批量调整为medium
ae-ATOM-CONC-RACE-001::prop-1->MIS-CONC-003,ATOM-CONC-RACE-001::prop-1,MIS-CONC-003,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-CONC-RACE-001::prop-2->MIS-CONC-003,ATOM-CONC-RACE-001::prop-2,MIS-CONC-003,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-CONC-RACE-001::prop-3->MIS-CONC-003,ATOM-CONC-RACE-001::prop-3,MIS-CONC-003,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-1->MIS-HIST-001,ATOM-HIST-AUTOPTR-001::prop-1,MIS-HIST-001,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-1->MIS-HIST-002,ATOM-HIST-AUTOPTR-001::prop-1,MIS-HIST-002,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-1->MIS-HIST-003,ATOM-HIST-AUTOPTR-001::prop-1,MIS-HIST-003,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-1->MIS-MEM-011,ATOM-HIST-AUTOPTR-001::prop-1,MIS-MEM-011,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-2->MIS-HIST-001,ATOM-HIST-AUTOPTR-001::prop-2,MIS-HIST-001,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-2->MIS-HIST-002,ATOM-HIST-AUTOPTR-001::prop-2,MIS-HIST-002,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-2->MIS-HIST-003,ATOM-HIST-AUTOPTR-001::prop-2,MIS-HIST-003,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-2->MIS-MEM-011,ATOM-HIST-AUTOPTR-001::prop-2,MIS-MEM-011,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-3->MIS-HIST-001,ATOM-HIST-AUTOPTR-001::prop-3,MIS-HIST-001,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-3->MIS-HIST-002,ATOM-HIST-AUTOPTR-001::prop-3,MIS-HIST-002,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-3->MIS-HIST-003,ATOM-HIST-AUTOPTR-001::prop-3,MIS-HIST-003,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-3->MIS-MEM-011,ATOM-HIST-AUTOPTR-001::prop-3,MIS-MEM-011,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-4->MIS-HIST-001,ATOM-HIST-AUTOPTR-001::prop-4,MIS-HIST-001,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-4->MIS-HIST-002,ATOM-HIST-AUTOPTR-001::prop-4,MIS-HIST-002,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-4->MIS-HIST-003,ATOM-HIST-AUTOPTR-001::prop-4,MIS-HIST-003,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-HIST-AUTOPTR-001::prop-4->MIS-MEM-011,ATOM-HIST-AUTOPTR-001::prop-4,MIS-MEM-011,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALIGN-001::prop-1->MIS-MEM-015,ATOM-MEM-ALIGN-001::prop-1,MIS-MEM-015,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALIGN-001::prop-2->MIS-MEM-015,ATOM-MEM-ALIGN-001::prop-2,MIS-MEM-015,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALIGN-001::prop-3->MIS-MEM-015,ATOM-MEM-ALIGN-001::prop-3,MIS-MEM-015,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-1->MIS-MEM-021,ATOM-MEM-ALLOC-001::prop-1,MIS-MEM-021,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-1->MIS-MEM-023,ATOM-MEM-ALLOC-001::prop-1,MIS-MEM-023,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-1->MIS-MEM-028,ATOM-MEM-ALLOC-001::prop-1,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-1->MIS-MEM-030,ATOM-MEM-ALLOC-001::prop-1,MIS-MEM-030,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-2->MIS-MEM-021,ATOM-MEM-ALLOC-001::prop-2,MIS-MEM-021,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-2->MIS-MEM-023,ATOM-MEM-ALLOC-001::prop-2,MIS-MEM-023,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-2->MIS-MEM-028,ATOM-MEM-ALLOC-001::prop-2,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-2->MIS-MEM-030,ATOM-MEM-ALLOC-001::prop-2,MIS-MEM-030,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-3->MIS-MEM-021,ATOM-MEM-ALLOC-001::prop-3,MIS-MEM-021,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-3->MIS-MEM-023,ATOM-MEM-ALLOC-001::prop-3,MIS-MEM-023,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-3->MIS-MEM-028,ATOM-MEM-ALLOC-001::prop-3,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-3->MIS-MEM-030,ATOM-MEM-ALLOC-001::prop-3,MIS-MEM-030,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-4->MIS-MEM-021,ATOM-MEM-ALLOC-001::prop-4,MIS-MEM-021,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-4->MIS-MEM-023,ATOM-MEM-ALLOC-001::prop-4,MIS-MEM-023,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-4->MIS-MEM-028,ATOM-MEM-ALLOC-001::prop-4,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-001::prop-4->MIS-MEM-030,ATOM-MEM-ALLOC-001::prop-4,MIS-MEM-030,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-002::prop-1->MIS-MEM-030,ATOM-MEM-ALLOC-002::prop-1,MIS-MEM-030,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-002::prop-2->MIS-MEM-030,ATOM-MEM-ALLOC-002::prop-2,MIS-MEM-030,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-ALLOC-002::prop-3->MIS-MEM-030,ATOM-MEM-ALLOC-002::prop-3,MIS-MEM-030,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-001::prop-1->MIS-MEM-027,ATOM-MEM-LEAK-001::prop-1,MIS-MEM-027,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-001::prop-1->MIS-MEM-031,ATOM-MEM-LEAK-001::prop-1,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-001::prop-2->MIS-MEM-027,ATOM-MEM-LEAK-001::prop-2,MIS-MEM-027,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-001::prop-2->MIS-MEM-031,ATOM-MEM-LEAK-001::prop-2,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-001::prop-3->MIS-MEM-027,ATOM-MEM-LEAK-001::prop-3,MIS-MEM-027,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-001::prop-3->MIS-MEM-031,ATOM-MEM-LEAK-001::prop-3,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-002::prop-1->MIS-MEM-031,ATOM-MEM-LEAK-002::prop-1,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-002::prop-2->MIS-MEM-031,ATOM-MEM-LEAK-002::prop-2,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-LEAK-002::prop-3->MIS-MEM-031,ATOM-MEM-LEAK-002::prop-3,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-1->MIS-MEM-002,ATOM-MEM-MOVE-002::prop-1,MIS-MEM-002,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-1->MIS-MEM-004,ATOM-MEM-MOVE-002::prop-1,MIS-MEM-004,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-1->MIS-MEM-005,ATOM-MEM-MOVE-002::prop-1,MIS-MEM-005,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-1->MIS-MEM-012,ATOM-MEM-MOVE-002::prop-1,MIS-MEM-012,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-1->MIS-MEM-017,ATOM-MEM-MOVE-002::prop-1,MIS-MEM-017,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-1->MIS-MEM-019,ATOM-MEM-MOVE-002::prop-1,MIS-MEM-019,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-2->MIS-MEM-002,ATOM-MEM-MOVE-002::prop-2,MIS-MEM-002,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-2->MIS-MEM-004,ATOM-MEM-MOVE-002::prop-2,MIS-MEM-004,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-2->MIS-MEM-005,ATOM-MEM-MOVE-002::prop-2,MIS-MEM-005,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-2->MIS-MEM-012,ATOM-MEM-MOVE-002::prop-2,MIS-MEM-012,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-2->MIS-MEM-017,ATOM-MEM-MOVE-002::prop-2,MIS-MEM-017,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-2->MIS-MEM-019,ATOM-MEM-MOVE-002::prop-2,MIS-MEM-019,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-3->MIS-MEM-002,ATOM-MEM-MOVE-002::prop-3,MIS-MEM-002,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-3->MIS-MEM-004,ATOM-MEM-MOVE-002::prop-3,MIS-MEM-004,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
